,file,directory,label,output
382,Tom_And_Jerry_45.0-45.5_1.mp4,./video/,1,Negative
383,SAW_V_81.0-81.5_0.mp4,./video/,0,Negative
384,Conjuring2_48.0-48.5_0.mp4,./extra_vid/,0,Negative
385,Tom_And_Jerry_76.5-77.0_1.mp4,./video/,1,Negative
386,Tom_And_Jerry_73.0-73.5_1.mp4,./video/,1,Slight Negative
387,Insidious_81.5-82.0_0.mp4,./video/,0,Negative
388,Halloween_29.5-30.0_0.mp4,./extra_vid/,0,Negative
389,Family_Guy_2200-2210_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
390,SAW_VI_37.5-38.0_0.mp4,./video/,0,Negative
391,pos_hero3701.mp4,./video/,1,Negative
392,Conjuring2_118.0-118.5_0.mp4,./extra_vid/,0,Negative
393,pos_hero19501.mp4,./video/,1,Negative
394,Family_Guy_2040-2050_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
395,pos_hero20801.mp4,./video/,1,Negative
396,SAW_VI_49.0-49.5_1.mp4,./video/,1,Negative
397,SAW_V_82.0-82.5_0.mp4,./video/,0,Negative
398,SAW_V_27.5-28.0_0.mp4,./video/,0,Negative
399,SAW_V_10.5-11.0_0.mp4,./video/,0,Negative
400,The_Conjuring_93.5-94.0_0.mp4,./video/,0,Negative
401,Vlad_1080-1090_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
402,Tom_And_Jerry_6.5-7.0_1.mp4,./video/,1,Negative
403,Halloween_38.5-39.0_0.mp4,./extra_vid/,0,Negative
404,Family_Guy_950-960_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
405,Vlad_850-860_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
406,Vlad_870-880_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
407,Conjuring2_39.0-39.5_0.mp4,./extra_vid/,0,Negative
408,Insidious_79.0-79.5_1_0.mp4,./video/,0,Negative
409,Family_Guy_370-380_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
410,Family_Guy_2190-2200_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
411,Family_Guy_420-430_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
412,pos_hero20501.mp4,./video/,1,Negative
413,SAW_VI_57.5-58.0_0.mp4,./video/,0,Negative
414,Family_Guy_1540-1550_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
415,Tom_And_Jerry_5.0-5.5_1.mp4,./video/,1,Negative
416,Halloween_70.5-71.0_0.mp4,./extra_vid/,0,Negative
417,Family_Guy_1100-1110_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
418,pos_hero14901.mp4,./video/,1,Negative
419,0some_saw_scene000.mp4,./video/,0,Negative
420,Barbie_86.0-86.5_1.mp4,./video/,1,Negative
421,pos_hero19901.mp4,./video/,1,Negative
422,Vlad_70-80_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
423,Tom_And_Jerry_51.5-52.0_1.mp4,./video/,1,Positive
424,Family_Guy_1770-1780_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
425,Tom_And_Jerry_71.5-72.0_1.mp4,./video/,1,Negative
426,Conjuring2_9.0-9.5_1.mp4,./extra_vid/,1,Negative
427,Vlad_1170-1180_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
428,pos_hero19001.mp4,./video/,1,Negative
429,Tom_And_Jerry_88.5-89.0_1.mp4,./video/,1,Negative
430,Insidious_79.5-80.0_1_0.mp4,./video/,0,Negative
431,pos_hero18801.mp4,./video/,1,Negative
432,Family_Guy_2080-2090_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
433,Tom_And_Jerry_33.0-33.5_1.mp4,./video/,1,Slight Negative
434,Family_Guy_1570-1580_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
435,The_Conjuring_91.5-92.0_0.mp4,./video/,0,Negative
436,Family_Guy_1310-1320_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
437,SAW_V_6.0-6.5_0.mp4,./video/,0,Negative
438,Insidious_83.5-84.0_1_0.mp4,./video/,0,Negative
439,Insidious_84.5-85.0_1_0.mp4,./video/,0,Negative
440,Insidious_84.0-84.5_1_0.mp4,./video/,0,Negative
441,Family_Guy_680-690_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
442,0platform_spanish64000.mp4,./video/,0,Negative
443,Barbie_17.0-17.5_1.mp4,./video/,1,Negative
444,Vlad_640-650_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
445,Insidious_53.5-54.0_0.mp4,./video/,0,Negative
446,Tom_And_Jerry_63.0-63.5_1.mp4,./video/,1,Negative
447,SAW_VI_67.5-68.0_0.mp4,./video/,0,Negative
448,Family_Guy_2220-2230_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
449,Family_Guy_440-450_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
450,Halloween_6.5-7.0_0.mp4,./extra_vid/,0,Negative
451,0some_saw_scene4800.mp4,./video/,0,Negative
452,Family_Guy_2260-2270_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
453,SAW_V_22.0-22.5_1_0.mp4,./video/,0,Negative
454,SAW_V_5.5-6.0_0.mp4,./video/,0,Negative
455,Family_Guy_560-570_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
456,Tom_And_Jerry_31.0-31.5_1.mp4,./video/,1,Negative
457,Family_Guy_1670-1680_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
458,Insidious_85.0-85.5_1_0.mp4,./video/,0,Negative
459,Barbie_70.0-70.5_1.mp4,./video/,1,Negative
460,Conjuring2_81.5-82.0_0.mp4,./extra_vid/,0,Negative
461,Family_Guy_490-500_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
462,SAW_V_25.5-26.0_1_0.mp4,./video/,0,Negative
463,SAW_V_6.5-7.0_0.mp4,./video/,0,Negative
464,Family_Guy_2160-2170_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
465,Halloween_92.0-92.5_0.mp4,./extra_vid/,0,Negative
466,Family_Guy_1600-1610_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
467,Vlad_270-280_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
468,Family_Guy_250-260_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
469,Insidious_22.5-23.0_0.mp4,./video/,0,Negative
470,Insidious_35.5-36.0_0.mp4,./video/,0,Negative
471,Condor_Hero2_32.0-32.5_1.mp4,./extra_vid/,1,Negative
472,Vlad_330-340_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
473,Condor_Hero1_20.5-21.0_1.mp4,./extra_vid/,1,Negative
474,SAW_V_27.0-27.5_0.mp4,./video/,0,Negative
475,SAW_V_33.5-34.0_0.mp4,./video/,0,Negative
476,Conjuring2_9.5-10.0_1.mp4,./extra_vid/,1,Negative
477,SAW_VI_38.0-38.5_0.mp4,./video/,0,Negative
478,Barbie_34.0-34.5_1.mp4,./video/,1,Negative
479,The_Conjuring_57.5-58.0_0.mp4,./video/,0,Negative
480,Vlad_280-290_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
481,Family_Guy_940-950_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
482,The_Conjuring_94.0-94.5_0.mp4,./video/,0,Negative
483,Conjuring2_24.0-24.5_0.mp4,./extra_vid/,0,Negative
484,Insidious_64.0-64.5_0.mp4,./video/,0,Negative
485,SAW_VI_56.5-57.0_0.mp4,./video/,0,Negative
486,Tom_And_Jerry_60.0-60.5_1.mp4,./video/,1,Negative
487,Barbie_85.0-85.5_1.mp4,./video/,1,Negative
488,Conjuring2_23.0-23.5_0.mp4,./extra_vid/,0,Negative
489,The_Conjuring_5.0-5.5_1.mp4,./video/,1,Negative
490,Vlad_100-110_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
491,Vlad_1130-1140_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
492,SAW_V_8.0-8.5_0.mp4,./video/,0,Negative
493,SAW_VI_9.0-9.5_1.mp4,./video/,1,Negative
494,Family_Guy_1990-2000_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
495,Family_Guy_970-980_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
496,SAW_V_37.0-37.5_0.mp4,./video/,0,Negative
497,Insidious_91.0-91.5_0.mp4,./video/,0,Negative
498,pos_hero2801.mp4,./video/,1,Negative
499,0some_saw_scene12800.mp4,./video/,0,Negative
500,Halloween_76.0-76.5_0.mp4,./extra_vid/,0,Negative
501,Family_Guy_100-110_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
502,Barbie_60.0-60.5_1.mp4,./video/,1,Negative
503,pos_hero18501.mp4,./video/,1,Negative
504,The_Conjuring_72.5-73.0_0.mp4,./video/,0,Negative
505,Family_Guy_770-780_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
506,Conjuring2_95.0-95.5_0.mp4,./extra_vid/,0,Negative
507,The_Conjuring_31.5-32.0_1_0.mp4,./video/,0,Negative
508,Family_Guy_1350-1360_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
509,Tom_And_Jerry_39.5-40.0_1.mp4,./video/,1,Negative
510,The_Conjuring_87.0-87.5_0.mp4,./video/,0,Negative
511,Family_Guy_30-40_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
512,pos_hero20301.mp4,./video/,1,Negative
513,SAW_V_11.0-11.5_0.mp4,./video/,0,Negative
514,Insidious_41.5-42.0_0.mp4,./video/,0,Negative
515,Insidious_76.0-76.5_1_0.mp4,./video/,0,Negative
516,Tom_And_Jerry_53.5-54.0_1.mp4,./video/,1,Negative
517,SAW_VI_53.0-53.5_0.mp4,./video/,0,Negative
518,Tom_And_Jerry_7.0-7.5_1.mp4,./video/,1,Negative
519,Halloween_86.0-86.5_0.mp4,./extra_vid/,0,Negative
520,Family_Guy_110-120_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
521,0some_saw_scene8000.mp4,./video/,0,Negative
522,Family_Guy_2290-2300_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
523,0some_saw_scene800.mp4,./video/,0,Negative
524,Family_Guy_840-850_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
525,Tom_And_Jerry_47.0-47.5_1.mp4,./video/,1,Negative
526,pos_hero11501.mp4,./video/,1,Negative
527,Conjuring2_5.0-5.5_0.mp4,./extra_vid/,0,Negative
528,Family_Guy_800-810_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
529,Tom_And_Jerry_11.0-11.5_1.mp4,./video/,1,Negative
530,Family_Guy_1510-1520_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
531,Tom_And_Jerry_36.0-36.5_1.mp4,./video/,1,Negative
532,Family_Guy_2020-2030_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
533,Family_Guy_1420-1430_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
534,pos_hero2201.mp4,./video/,1,Negative
535,pos_hero11801.mp4,./video/,1,Negative
536,Barbie_84.0-84.5_1.mp4,./video/,1,Slight Negative
537,Halloween_7.5-8.0_0.mp4,./extra_vid/,0,Negative
538,Conjuring2_35.0-35.5_0.mp4,./extra_vid/,0,Negative
539,Barbie_14.5-15.0_1.mp4,./video/,1,Negative
540,Barbie_67.0-67.5_1.mp4,./video/,1,Negative
541,pos_hero12801.mp4,./video/,1,Negative
542,The_Conjuring_101.5-102.0_0.mp4,./video/,0,Negative
543,Barbie_88.0-88.5_1.mp4,./video/,1,Negative
544,Family_Guy_860-870_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
545,Family_Guy_1260-1270_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
546,The_Conjuring_99.0-99.5_0.mp4,./video/,0,Negative
547,0civil_war120000.mp4,./video/,0,Negative
548,Conjuring2_95.5-96.0_0.mp4,./extra_vid/,0,Negative
549,Halloween_95.0-95.5_0.mp4,./extra_vid/,0,Negative
550,Condor_Hero1_23.0-23.5_1.mp4,./extra_vid/,1,Negative
551,Family_Guy_1080-1090_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
552,The_Conjuring_20.5-21.0_0.mp4,./video/,0,Negative
553,Conjuring2_113.5-114.0_0.mp4,./extra_vid/,0,Negative
554,pos_hero12101.mp4,./video/,1,Negative
555,Tom_And_Jerry_62.5-63.0_1.mp4,./video/,1,Negative
556,Family_Guy_1900-1910_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
557,Family_Guy_1210-1220_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
558,Barbie_8.5-9.0_1.mp4,./video/,1,Positive
559,pos_hero18201.mp4,./video/,1,Negative
560,Insidious_32.0-32.5_0.mp4,./video/,0,Negative
561,Halloween_40.0-40.5_0.mp4,./extra_vid/,0,Negative
562,Tom_And_Jerry_74.5-75.0_1.mp4,./video/,1,Slight Negative
563,The_Conjuring_51.5-52.0_0.mp4,./video/,0,Negative
564,The_Conjuring_80.5-81.0_0.mp4,./video/,0,Negative
565,pos_hero3101.mp4,./video/,1,Negative
566,Tom_And_Jerry_56.0-56.5_1.mp4,./video/,1,Negative
567,Conjuring2_117.0-117.5_0.mp4,./extra_vid/,0,Negative
568,Family_Guy_2140-2150_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
569,Family_Guy_1380-1390_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
570,Family_Guy_2090-2100_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
571,pos_hero16601.mp4,./video/,1,Negative
572,Vlad_600-610_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
573,SAW_V_53.5-54.0_0.mp4,./video/,0,Negative
574,Tom_And_Jerry_50.0-50.5_1.mp4,./video/,1,Slight Negative
575,Family_Guy_1650-1660_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
576,The_Conjuring_17.0-17.5_0.mp4,./video/,0,Negative
577,Family_Guy_810-820_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
578,Family_Guy_1330-1340_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
579,Vlad_1260-1270_1.mp4,./extra_vid2/cut_Vlad/,1,ERROR
580,Conjuring2_97.5-98.0_0.mp4,./extra_vid/,0,Negative
581,Barbie_78.5-79.0_1.mp4,./video/,1,Negative
582,Condor_Hero2_7.5-8.0_1.mp4,./extra_vid/,1,Negative
583,Vlad_150-160_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
584,Tom_And_Jerry_9.5-10.0_1.mp4,./video/,1,Negative
585,Family_Guy_2340-2350_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
586,Family_Guy_2270-2280_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
587,0platform_spanish72000.mp4,./video/,0,Negative
588,Insidious_25.5-26.0_0.mp4,./video/,0,Negative
589,Family_Guy_400-410_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
590,pos_hero11001.mp4,./video/,1,Negative
591,Family_Guy_790-800_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
592,pos_hero11201.mp4,./video/,1,Negative
593,Halloween_39.0-39.5_0.mp4,./extra_vid/,0,Negative
594,SAW_V_39.0-39.5_0.mp4,./video/,0,Negative
595,Family_Guy_2110-2120_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
596,The_Conjuring_83.0-83.5_1.mp4,./video/,1,Negative
597,Barbie_13.0-13.5_1.mp4,./video/,1,Negative
598,Halloween_63.0-63.5_0.mp4,./extra_vid/,0,Negative
599,Insidious_42.0-42.5_0.mp4,./video/,0,Negative
600,Family_Guy_1290-1300_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
601,Family_Guy_1250-1260_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
602,Tom_And_Jerry_84.0-84.5_1.mp4,./video/,1,Negative
603,Family_Guy_2150-2160_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
604,Family_Guy_2010-2020_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
605,Romance_Condor_6.5-7.0_1.mp4,./extra_vid/,1,Slight Negative
606,0platform_spanish104000.mp4,./video/,0,Negative
607,The_Conjuring_40.5-41.0_0.mp4,./video/,0,Negative
608,0some_saw_scene1600.mp4,./video/,0,Negative
609,Barbie_87.5-88.0_1.mp4,./video/,1,Negative
610,Barbie_47.0-47.5_1.mp4,./video/,1,Negative
611,Vlad_460-470_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
612,SAW_VI_19.5-20.0_0.mp4,./video/,0,Negative
613,Barbie_90.0-90.5_1.mp4,./video/,1,Positive
614,Insidious_85.5-86.0_0.mp4,./video/,0,Negative
615,Family_Guy_900-910_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
616,Halloween_58.5-59.0_0.mp4,./extra_vid/,0,Negative
617,pos_hero2601.mp4,./video/,1,Negative
618,pos_hero22301.mp4,./video/,1,Negative
619,Family_Guy_1460-1470_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
620,pos_hero2001.mp4,./video/,1,Negative
621,The_Conjuring_93.0-93.5_0.mp4,./video/,0,Negative
622,Conjuring2_115.0-115.5_0.mp4,./extra_vid/,0,Negative
623,Vlad_750-760_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
624,Conjuring2_15.5-16.0_0.mp4,./extra_vid/,0,Negative
625,SAW_V_80.5-81.0_0.mp4,./video/,0,Negative
626,SAW_V_68.5-69.0_0.mp4,./video/,0,Negative
627,Insidious_56.5-57.0_0.mp4,./video/,0,Negative
628,Vlad_1010-1020_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
629,SAW_VI_52.5-53.0_0.mp4,./video/,0,Negative
630,Insidious_64.5-65.0_0.mp4,./video/,0,Negative
631,Family_Guy_1010-1020_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
632,SAW_V_5.0-5.5_0.mp4,./video/,0,Negative
633,Family_Guy_1960-1970_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
634,Tom_And_Jerry_88.0-88.5_1.mp4,./video/,1,Negative
635,Family_Guy_1440-1450_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
636,Insidious_32.5-33.0_0.mp4,./video/,0,Negative
637,pos_hero12301.mp4,./video/,1,Negative
638,Family_Guy_390-400_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
639,Vlad_810-820_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
640,The_Conjuring_74.0-74.5_0.mp4,./video/,0,Negative
641,Tom_And_Jerry_80.5-81.0_1.mp4,./video/,1,Negative
642,The_Conjuring_78.0-78.5_1_0.mp4,./video/,0,Negative
643,Halloween_39.5-40.0_0.mp4,./extra_vid/,0,Negative
644,Insidious_25.0-25.5_0.mp4,./video/,0,Negative
645,Tom_And_Jerry_55.0-55.5_1.mp4,./video/,1,Negative
646,Barbie_27.5-28.0_1.mp4,./video/,1,Positive
647,pos_hero10001.mp4,./video/,1,Negative
648,Halloween_30.0-30.5_0.mp4,./extra_vid/,0,Negative
649,Halloween_8.0-8.5_0.mp4,./extra_vid/,0,Negative
650,Tom_And_Jerry_72.0-72.5_1.mp4,./video/,1,Slight Negative
651,Barbie_16.0-16.5_1.mp4,./video/,1,Negative
652,The_Conjuring_88.0-88.5_0.mp4,./video/,0,Negative
653,Barbie_54.5-55.0_1.mp4,./video/,1,Negative
654,pos_hero14501.mp4,./video/,1,Negative
655,Family_Guy_330-340_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
656,Vlad_10-20_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
657,Conjuring2_78.5-79.0_0.mp4,./extra_vid/,0,Negative
658,Tom_And_Jerry_87.0-87.5_1.mp4,./video/,1,Negative
659,The_Conjuring_91.0-91.5_0.mp4,./video/,0,Negative
660,0some_saw_scene2400.mp4,./video/,0,Negative
661,Conjuring2_40.0-40.5_0.mp4,./extra_vid/,0,Negative
662,Vlad_80-90_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
663,Tom_And_Jerry_27.0-27.5_1.mp4,./video/,1,Negative
664,SAW_V_32.5-33.0_0.mp4,./video/,0,Negative
665,Tom_And_Jerry_70.5-71.0_1.mp4,./video/,1,Positive
666,SAW_V_36.0-36.5_0.mp4,./video/,0,Negative
667,Vlad_900-910_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
668,Tom_And_Jerry_62.0-62.5_1.mp4,./video/,1,Slight Negative
669,SAW_V_18.0-18.5_0.mp4,./video/,0,Negative
670,Barbie_79.0-79.5_1.mp4,./video/,1,Negative
671,pos_hero17801.mp4,./video/,1,Negative
672,Conjuring2_21.5-22.0_0.mp4,./extra_vid/,0,Negative
673,SAW_V_10.0-10.5_0.mp4,./video/,0,Negative
674,Barbie_63.5-64.0_1.mp4,./video/,1,Negative
675,Family_Guy_1800-1810_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
676,SAW_VI_65.0-65.5_0.mp4,./video/,0,Negative
677,Barbie_24.0-24.5_1.mp4,./video/,1,Negative
678,Barbie_65.0-65.5_1.mp4,./video/,1,Negative
679,SAW_VI_5.0-5.5_0.mp4,./video/,0,Negative
680,Vlad_530-540_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
681,Vlad_1200-1210_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
682,Vlad_940-950_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
683,SAW_VI_40.5-41.0_0.mp4,./video/,0,Negative
684,Condor_Hero2_8.5-9.0_1.mp4,./extra_vid/,1,Negative
685,SAW_V_38.0-38.5_0.mp4,./video/,0,Negative
686,pos_hero19801.mp4,./video/,1,Negative
687,SAW_VI_54.0-54.5_0.mp4,./video/,0,Negative
688,Family_Guy_1090-1100_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
689,pos_hero1901.mp4,./video/,1,Negative
690,Vlad_990-1000_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
691,pos_hero20401.mp4,./video/,1,Negative
692,Family_Guy_1890-1900_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
693,Vlad_660-670_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
694,SAW_V_31.5-32.0_0.mp4,./video/,0,Negative
695,The_Conjuring_67.5-68.0_0.mp4,./video/,0,Negative
696,Family_Guy_1760-1770_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
697,Conjuring2_32.5-33.0_0.mp4,./extra_vid/,0,Negative
698,Condor_Hero1_25.0-25.5_1.mp4,./extra_vid/,1,Negative
699,pos_hero146031.mp4,./video/,1,Negative
700,pos_hero20701.mp4,./video/,1,Negative
701,Halloween_93.5-94.0_0.mp4,./extra_vid/,0,Negative
702,The_Conjuring_33.5-34.0_0.mp4,./video/,0,Slight Negative
703,The_Conjuring_42.5-43.0_0.mp4,./video/,0,Negative
704,Condor_Hero2_23.0-23.5_1.mp4,./extra_vid/,1,Negative
705,Barbie_11.0-11.5_1.mp4,./video/,1,Positive
706,Barbie_58.0-58.5_1.mp4,./video/,1,Positive
707,Insidious_75.0-75.5_0.mp4,./video/,0,Negative
708,Family_Guy_1130-1140_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
709,Vlad_1120-1130_1.mp4,./extra_vid2/cut_Vlad/,1,Negative
710,Family_Guy_1110-1120_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
711,Barbie_69.0-69.5_1.mp4,./video/,1,Slight Negative
712,SAW_VI_55.0-55.5_0.mp4,./video/,0,Negative
713,The_Conjuring_96.5-97.0_0.mp4,./video/,0,Negative
714,Family_Guy_2030-2040_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
715,SAW_VI_55.5-56.0_0.mp4,./video/,0,Negative
716,SAW_V_65.0-65.5_0.mp4,./video/,0,Negative
717,pos_hero22901.mp4,./video/,1,Negative
718,pos_hero18601.mp4,./video/,1,Negative
719,Tom_And_Jerry_30.5-31.0_1.mp4,./video/,1,Negative
720,The_Conjuring_39.5-40.0_0.mp4,./video/,0,Negative
721,Vlad_500-510_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
722,Family_Guy_1430-1440_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
723,Family_Guy_230-240_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
724,SAW_VI_75.0-75.5_0.mp4,./video/,0,Negative
725,Vlad_1020-1030_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
726,Conjuring2_119.0-119.5_0.mp4,./extra_vid/,0,Negative
727,pos_hero16401.mp4,./video/,1,Negative
728,The_Conjuring_12.5-13.0_0.mp4,./video/,0,Negative
729,Insidious_27.5-28.0_0.mp4,./video/,0,Negative
730,Family_Guy_190-200_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
731,Conjuring2_24.5-25.0_0.mp4,./extra_vid/,0,Negative
732,pos_hero17301.mp4,./video/,1,Negative
733,Conjuring2_27.0-27.5_0.mp4,./extra_vid/,0,Negative
734,Vlad_1220-1230_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
735,Insidious_82.0-82.5_1_0.mp4,./video/,0,Negative
736,Tom_And_Jerry_44.5-45.0_1.mp4,./video/,1,Slight Negative
737,Conjuring2_97.0-97.5_0.mp4,./extra_vid/,0,Negative
738,Family_Guy_2310-2320_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
739,0some_saw_scene6400.mp4,./video/,0,Negative
740,The_Conjuring_99.5-100.0_0.mp4,./video/,0,Negative
741,Conjuring2_36.5-37.0_0.mp4,./extra_vid/,0,Negative
742,pos_hero10301.mp4,./video/,1,Negative
743,Halloween_85.5-86.0_0.mp4,./extra_vid/,0,Negative
744,Vlad_230-240_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
745,Conjuring2_37.0-37.5_0.mp4,./extra_vid/,0,Negative
746,pos_hero1201.mp4,./video/,1,Negative
747,Vlad_960-970_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
748,0some_saw_scene14400.mp4,./video/,0,Negative
749,Conjuring2_34.5-35.0_0.mp4,./extra_vid/,0,Negative
750,The_Conjuring_30.5-31.0_1_0.mp4,./video/,0,Negative
751,Conjuring2_22.5-23.0_0.mp4,./extra_vid/,0,Negative
752,Tom_And_Jerry_89.0-89.5_1.mp4,./video/,1,Slight Negative
753,Vlad_470-480_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
754,The_Conjuring_92.0-92.5_0.mp4,./video/,0,Negative
755,Vlad_700-710_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
756,Insidious_65.0-65.5_0.mp4,./video/,0,Negative
757,Barbie_15.0-15.5_1.mp4,./video/,1,Negative
758,SAW_VI_5.5-6.0_0.mp4,./video/,0,Negative
759,The_Conjuring_100.0-100.5_0.mp4,./video/,0,Negative
760,0civil_war60000.mp4,./video/,0,Negative
761,SAW_VI_40.0-40.5_0.mp4,./video/,0,Negative
762,Insidious_68.0-68.5_0.mp4,./video/,0,Negative
763,Vlad_880-890_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
764,Barbie_26.5-27.0_1.mp4,./video/,1,Slight Negative
765,Barbie_5.0-5.5_1.mp4,./video/,1,Positive
766,Conjuring2_5.5-6.0_0.mp4,./extra_vid/,0,Negative
767,Family_Guy_430-440_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
768,Family_Guy_290-300_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
769,Barbie_15.5-16.0_1.mp4,./video/,1,Positive
770,Vlad_320-330_1.mp4,./extra_vid2/cut_Vlad/,1,Positive
771,Family_Guy_1700-1710_1.mp4,./extra_vid2/cut_Vlad/,1,Slight Negative
